instance_path,n,m,category
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict505_maplesat_preprocess.cnf,2443,12221,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round28_restrict510_maplesat_preprocess.cnf,2232,11152,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict440_maplesat_preprocess.cnf,4426,23666,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict445_maplesat_preprocess.cnf,4373,23273,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict450_maplesat_preprocess.cnf,4313,22873,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict455_maplesat_preprocess.cnf,4215,22266,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict460_maplesat_preprocess.cnf,4113,21658,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict465_maplesat_preprocess.cnf,4019,21092,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict470_maplesat_preprocess.cnf,3904,20433,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict475_maplesat_preprocess.cnf,3822,19918,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict480_maplesat_preprocess.cnf,3729,19400,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict485_maplesat_preprocess.cnf,3603,18708,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict490_maplesat_preprocess.cnf,3474,17961,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict495_maplesat_preprocess.cnf,3356,17284,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict500_maplesat_preprocess.cnf,3224,16556,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict505_maplesat_preprocess.cnf,3078,15756,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round30_restrict510_maplesat_preprocess.cnf,2962,15124,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict440_maplesat_preprocess.cnf,5076,28147,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict445_maplesat_preprocess.cnf,4998,27583,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict450_maplesat_preprocess.cnf,4938,27136,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict455_maplesat_preprocess.cnf,4863,26543,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict460_maplesat_preprocess.cnf,4771,25886,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict465_maplesat_preprocess.cnf,4679,25232,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict470_maplesat_preprocess.cnf,4558,24441,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict475_maplesat_preprocess.cnf,4479,23843,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict480_maplesat_preprocess.cnf,4346,23091,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict485_maplesat_preprocess.cnf,4218,22313,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict490_maplesat_preprocess.cnf,4091,21525,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict495_maplesat_preprocess.cnf,3957,20732,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict500_maplesat_preprocess.cnf,3818,19919,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict505_maplesat_preprocess.cnf,3672,19063,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round32_restrict510_maplesat_preprocess.cnf,3524,18248,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict440_maplesat_preprocess.cnf,5670,32144,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict445_maplesat_preprocess.cnf,5594,31500,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict450_maplesat_preprocess.cnf,5534,30983,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict455_maplesat_preprocess.cnf,5464,30363,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict460_maplesat_preprocess.cnf,5375,29662,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict465_maplesat_preprocess.cnf,5288,28973,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict470_maplesat_preprocess.cnf,5206,28316,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict475_maplesat_preprocess.cnf,5125,27669,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict480_maplesat_preprocess.cnf,5052,27117,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict485_maplesat_preprocess.cnf,4898,26192,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict490_maplesat_preprocess.cnf,4730,25214,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict495_maplesat_preprocess.cnf,4569,24253,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict500_maplesat_preprocess.cnf,4410,23315,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict505_maplesat_preprocess.cnf,4226,22297,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round34_restrict510_maplesat_preprocess.cnf,3677,19150,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict440_maplesat_preprocess.cnf,6323,36665,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict445_maplesat_preprocess.cnf,6247,36008,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict450_maplesat_preprocess.cnf,6176,35388,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict455_maplesat_preprocess.cnf,6101,34700,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict460_maplesat_preprocess.cnf,6029,34045,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict465_maplesat_preprocess.cnf,5921,33217,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict470_maplesat_preprocess.cnf,5841,32515,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict475_maplesat_preprocess.cnf,5766,31825,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict480_maplesat_preprocess.cnf,5695,31242,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict485_maplesat_preprocess.cnf,5524,30152,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict490_maplesat_preprocess.cnf,5346,29020,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict495_maplesat_preprocess.cnf,5142,27695,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict500_maplesat_preprocess.cnf,4929,26390,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict505_maplesat_preprocess.cnf,4690,24866,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round36_restrict510_maplesat_preprocess.cnf,4412,23222,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict440_maplesat_preprocess.cnf,6935,41148,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict445_maplesat_preprocess.cnf,6881,40600,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict450_maplesat_preprocess.cnf,6827,40038,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict455_maplesat_preprocess.cnf,6738,39228,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict460_maplesat_preprocess.cnf,6654,38438,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict465_maplesat_preprocess.cnf,6562,37622,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict470_maplesat_preprocess.cnf,6476,36819,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict475_maplesat_preprocess.cnf,6395,36058,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict480_maplesat_preprocess.cnf,6301,35270,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict485_maplesat_preprocess.cnf,6151,34142,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict490_maplesat_preprocess.cnf,5937,32741,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict495_maplesat_preprocess.cnf,5771,31559,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict500_maplesat_preprocess.cnf,5571,30199,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict505_maplesat_preprocess.cnf,5413,29020,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round38_restrict510_maplesat_preprocess.cnf,5209,27714,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict440_maplesat_preprocess.cnf,7521,45480,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict445_maplesat_preprocess.cnf,7477,44971,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict450_maplesat_preprocess.cnf,7394,44251,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict455_maplesat_preprocess.cnf,7339,43513,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict460_maplesat_preprocess.cnf,7231,42556,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict465_maplesat_preprocess.cnf,7169,41774,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict470_maplesat_preprocess.cnf,7085,40908,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict475_maplesat_preprocess.cnf,6999,40043,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict480_maplesat_preprocess.cnf,6923,39298,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict485_maplesat_preprocess.cnf,6729,37869,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict490_maplesat_preprocess.cnf,6566,36573,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict495_maplesat_preprocess.cnf,6367,35133,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict500_maplesat_preprocess.cnf,6102,33328,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict505_maplesat_preprocess.cnf,5838,31489,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round40_restrict510_maplesat_preprocess.cnf,5545,29627,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict440_maplesat_preprocess.cnf,8178,50197,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict445_maplesat_preprocess.cnf,8106,49560,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict450_maplesat_preprocess.cnf,8010,48795,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict455_maplesat_preprocess.cnf,7957,48015,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict460_maplesat_preprocess.cnf,7869,47090,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict465_maplesat_preprocess.cnf,7767,46085,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict470_maplesat_preprocess.cnf,7692,45209,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict475_maplesat_preprocess.cnf,7623,44375,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict480_maplesat_preprocess.cnf,7553,43596,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict485_maplesat_preprocess.cnf,7388,42133,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict490_maplesat_preprocess.cnf,7189,40522,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict495_maplesat_preprocess.cnf,6987,38875,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict500_maplesat_preprocess.cnf,6761,37142,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict505_maplesat_preprocess.cnf,6518,35318,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round42_restrict510_maplesat_preprocess.cnf,6195,33209,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict440_maplesat_preprocess.cnf,8762,54426,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict445_maplesat_preprocess.cnf,8705,53859,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict450_maplesat_preprocess.cnf,8645,53234,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict455_maplesat_preprocess.cnf,8564,52290,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict460_maplesat_preprocess.cnf,8489,51363,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict465_maplesat_preprocess.cnf,8407,50418,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict470_maplesat_preprocess.cnf,8331,49505,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict475_maplesat_preprocess.cnf,8243,48550,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict480_maplesat_preprocess.cnf,8160,47658,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict485_maplesat_preprocess.cnf,8003,46144,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict490_maplesat_preprocess.cnf,7781,44308,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict495_maplesat_preprocess.cnf,7574,42517,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict500_maplesat_preprocess.cnf,7353,40657,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict505_maplesat_preprocess.cnf,7166,38968,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round44_restrict510_maplesat_preprocess.cnf,6889,36947,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round46_restrict440_maplesat_preprocess.cnf,9384,58808,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round46_restrict445_maplesat_preprocess.cnf,9335,58272,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha1_preimage_counter_chain_restricted/round46_restrict450_maplesat_preprocess.cnf,9254,57552,crypto
